792.0,446.0,880.0,446.0,880.0,482.0,792.0,482.0
993.0,448.0,1104.0,448.0,1104.0,484.0,993.0,484.0
216.0,450.0,576.0,447.0,576.0,488.0,216.0,490.0
601.0,451.0,740.0,451.0,740.0,482.0,601.0,482.0
1178.0,442.0,1220.0,442.0,1220.0,478.0,1178.0,478.0
153.0,453.0,181.69620253164555,452.1645569620253,182.0,489.0,152.58227848101265,490.1392405063291
794.0,492.0,878.0,492.0,878.0,528.0,794.0,528.0
993.0,492.0,1102.0,492.0,1102.0,528.0,993.0,528.0
600.0,493.0,699.0,493.0,699.0,530.0,600.0,530.0
214.0,494.0,533.0,491.0,533.0,533.0,214.0,536.0
1180.0,488.0,1220.0,488.0,1220.0,522.0,1180.0,522.0
154.0,501.0,183.0,501.0,183.0,534.0,154.0,534.0
597.0,535.0,701.0,540.0,700.0,576.0,595.0,571.0
791.0,537.0,904.4810126582278,535.7088607594936,905.746835443038,578.746835443038,794.0,579.0
214.0,541.0,448.0,541.0,448.0,581.0,214.0,581.0
154.0,545.0,185.0,545.0,185.0,578.0,154.0,578.0
995.0,537.0,1102.0,537.0,1102.0,574.0,995.0,574.0
596.0,581.0,730.0,586.0,729.0,622.0,595.0,617.0
216.0,585.0,512.0,583.0,512.0,623.0,216.0,625.0
796.0,583.0,936.126582278481,582.5443037974683,936.126582278481,623.0506329113924,796.0,620.0
156.0,591.0,185.0,591.0,185.0,623.0,156.0,623.0
997.0,587.0,1096.0,587.0,1096.0,618.0,997.0,618.0
798.0,631.0,876.0,631.0,876.0,662.0,798.0,662.0
1178.0,623.0,1238.0,623.0,1238.0,662.0,1178.0,662.0
216.0,633.0,601.9493670886076,628.1139240506329,604.4810126582278,668.620253164557,216.0,673.0
153.84810126582278,638.2405063291138,185.49367088607593,636.9746835443037,186.0632911392405,669.5316455696202,155.1139240506329,669.886075949367
999.0,633.0,1096.0,633.0,1096.0,664.0,999.0,664.0
861.4430379746835,976.2151898734177,1201.9493670886075,977.4810126582278,1203.2151898734176,1016.7215189873417,860.1772151898733,1019.253164556962
1210.8101265822784,973.6835443037975,1423.4683544303796,971.1518987341772,1423.4683544303796,1017.9873417721518,1210.8101265822784,1020.5189873417721
487.0,983.0,839.0,983.0,839.0,1017.0,487.0,1017.0
139.9240506329114,981.2784810126582,480.43037974683546,982.5443037974683,481.0,1016.0,139.9240506329114,1020.5189873417721
1424.7341772151897,973.6835443037975,1614.607594936709,972.4177215189873,1614.6075949367087,1017.9873417721519,1424.73417721519,1019.253164556962
142.0,1021.0,1175.367088607595,1015.4556962025316,1175.367088607595,1053.4303797468353,142.0,1056.0
146.25316455696202,273.6835443037975,186.75949367088606,272.4177215189873,184.2278481012658,309.126582278481,144.9873417721519,307.86075949367086
601.9493670886076,629.379746835443,689.2911392405063,628.1139240506329,689.2911392405063,669.8860759493671,600.6835443037975,669.8860759493671
